Time,Front-temp,Front-temp Setting,Back-temp,Back-temp Setting,Metal Temp
378.53624081611633,69.309,69.39999999999999,69.792,69.39999999999999,4.3
379.5428240299225,69.39999999999999,69.39999999999999,69.75,69.39999999999999,4.3
380.54954385757446,69.442,69.39999999999999,69.708,69.39999999999999,4.3
381.5557849407196,69.484,69.39999999999999,69.575,69.39999999999999,4.3
382.56203603744507,69.617,69.39999999999999,69.35799999999999,69.39999999999999,4.3
383.5696189403534,69.659,69.39999999999999,69.225,69.39999999999999,4.3
384.57544589042664,69.617,69.39999999999999,69.092,69.39999999999999,4.3
385.58211374282837,69.617,69.39999999999999,68.875,69.39999999999999,4.3
386.5894727706909,69.575,69.39999999999999,68.833,69.39999999999999,4.3
387.5955629348755,69.484,69.39999999999999,68.78399999999999,69.39999999999999,4.3
388.6027657985687,69.442,69.39999999999999,68.78399999999999,69.39999999999999,4.3
389.60847067832947,69.309,69.39999999999999,68.78399999999999,69.39999999999999,4.3
390.615309715271,69.225,69.39999999999999,68.833,69.39999999999999,4.3
391.6217589378357,69.134,69.39999999999999,68.875,69.39999999999999,4.3
392.62763810157776,69.05,69.39999999999999,69.008,69.39999999999999,4.3
393.63391494750977,69.008,69.39999999999999,69.092,69.39999999999999,4.3
394.64004373550415,68.959,69.39999999999999,69.18299999999999,69.39999999999999,4.3
395.6467318534851,68.959,69.39999999999999,69.39999999999999,69.39999999999999,4.3
396.65233278274536,68.959,69.39999999999999,69.484,69.39999999999999,4.3
397.65923380851746,68.959,69.39999999999999,69.617,69.39999999999999,4.3
398.66575169563293,69.008,69.39999999999999,69.708,69.39999999999999,4.3
399.6726517677307,69.05,69.39999999999999,69.834,69.39999999999999,4.3
400.68077087402344,69.092,69.39999999999999,69.883,69.39999999999999,4.3
401.68731594085693,69.134,69.39999999999999,69.834,69.39999999999999,4.3
402.69432497024536,69.18299999999999,69.39999999999999,69.75,69.39999999999999,4.3
403.70081782341003,69.267,69.39999999999999,69.659,69.39999999999999,4.3
404.70688676834106,69.309,69.39999999999999,69.575,69.39999999999999,4.3
405.71307277679443,69.39999999999999,69.39999999999999,69.442,69.39999999999999,4.3
406.71919679641724,69.533,69.39999999999999,69.18299999999999,69.39999999999999,4.3
407.7257969379425,69.575,69.39999999999999,69.008,69.39999999999999,4.3
408.73196601867676,69.617,69.39999999999999,68.875,69.39999999999999,4.3
409.7405650615692,69.659,69.39999999999999,68.74199999999999,69.39999999999999,4.3
410.7466287612915,69.617,69.39999999999999,68.69999999999999,69.39999999999999,4.3
411.7529180049896,69.617,69.39999999999999,68.69999999999999,69.39999999999999,4.3
412.7591507434845,69.575,69.39999999999999,68.69999999999999,69.39999999999999,4.3
413.7654218673706,69.484,69.39999999999999,68.78399999999999,69.39999999999999,4.3
414.77196288108826,69.39999999999999,69.39999999999999,68.833,69.39999999999999,4.3
415.7777988910675,69.309,69.39999999999999,68.875,69.39999999999999,4.3
416.78334283828735,69.18299999999999,69.39999999999999,69.05,69.39999999999999,4.3
417.7896988391876,69.134,69.39999999999999,69.134,69.39999999999999,4.3
418.79814887046814,69.092,69.39999999999999,69.267,69.39999999999999,4.3
419.804456949234,69.05,69.39999999999999,69.484,69.39999999999999,4.3
420.8110227584839,69.008,69.39999999999999,69.617,69.39999999999999,4.3
421.8185579776764,69.008,69.39999999999999,69.708,69.39999999999999,4.3
422.8247139453888,69.008,69.39999999999999,69.792,69.39999999999999,4.3
423.83113074302673,69.05,69.39999999999999,69.883,69.39999999999999,4.3
424.83728790283203,69.092,69.39999999999999,69.883,69.39999999999999,4.3
425.84416007995605,69.092,69.39999999999999,69.834,69.39999999999999,4.3
426.8498067855835,69.134,69.39999999999999,69.708,69.39999999999999,4.3
427.85637307167053,69.225,69.39999999999999,69.617,69.39999999999999,4.3
428.8639829158783,69.267,69.39999999999999,69.484,69.39999999999999,4.3
429.87117290496826,69.35799999999999,69.39999999999999,69.35799999999999,69.39999999999999,4.3
430.8790748119354,69.442,69.39999999999999,69.092,69.39999999999999,4.3
431.8861358165741,69.533,69.39999999999999,68.959,69.39999999999999,4.3
432.8929867744446,69.575,69.39999999999999,68.875,69.39999999999999,4.3
433.89968371391296,69.617,69.39999999999999,68.78399999999999,69.39999999999999,4.3
434.90692472457886,69.659,69.39999999999999,68.74199999999999,69.39999999999999,4.3
435.91340684890747,69.659,69.39999999999999,68.78399999999999,69.39999999999999,4.3
436.9191529750824,69.617,69.39999999999999,68.833,69.39999999999999,4.3
437.9257800579071,69.533,69.39999999999999,68.917,69.39999999999999,4.3
438.9342978000641,69.484,69.39999999999999,68.959,69.39999999999999,4.3
439.9402849674225,69.39999999999999,69.39999999999999,69.05,69.39999999999999,4.3
440.9477026462555,69.267,69.39999999999999,69.267,69.39999999999999,4.3
441.95373272895813,69.18299999999999,69.39999999999999,69.35799999999999,69.39999999999999,4.3
442.96130776405334,69.134,69.39999999999999,69.484,69.39999999999999,4.3
443.967227935791,69.05,69.39999999999999,69.708,69.39999999999999,4.3
444.9740159511566,69.05,69.39999999999999,69.792,69.39999999999999,4.3
445.98150300979614,69.008,69.39999999999999,69.834,69.39999999999999,4.3
446.9881498813629,69.008,69.39999999999999,69.883,69.39999999999999,4.3
